"state.abb","fips","county_name","pslave1860","longitude","latitude","coarea00","coarea","rugged","land.ineq1860","sfarmprop1860","totpop1860","fvalpc1860","fvalpac1860","acimp1860","fbprop1860","rail1860","water1860","sprop1850","sprop","cottonsuit","nmatch.diff.20","blkprop1870","blkprop20","blkprop40","blkprop70","blkprop00","blkprop2010","totpop00","highsch90","unemp","medinc00","wbincratio00","slavesperhouse","s.mortrate","w.mortrate","livstock","livstock1870","farmval","farmval1870","totpop1880","totpop1890","totpop10","totpop20","totpop30","totpop40","totpop50","lynchings","lynchrate","tractors40","tractors30","blklwage1940","whtlwage1940","btenantprop25","wtenantprop25","coacres25","bfarmerownerprop25","wfarmerownerprop25","sprop.1","land.ineq","sfarmprop","totpop","fvalpc","acimp","fbprop","rail","water","pdem1840","pdem1844","pdem1848","pdem1852","pdem1856","pdem1860","pdem1864","pdem1868","pdem1872","pdem1876","pdem1880","pdem1884","pdem1888","pdem1892","pdem1896","pdem1900","pdem1904","pdem1908","pdem1912","pdem1916","pdem1920","pdem1924","pdem1928","pdem1932","pdem1936","pdem1940","pdem1944","pdem1948","pdem1952","pdem1956","pdem1960","pdem1964","breckinridge1860","wallace68.alt","thurmond48","wht.obama.vote","stot1860","whtot1860","wbincratio2014","w.med.income2014","b.med.income2014","outflow","inflow","dem","rep","affirm","resent","sample.size","sample.size.res"
"ND",38075,"Renville",NA,-101.658047118952,48.7192179539903,0.282340772617457,875,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.00128600823045267,0.000180733779143322,0,0.00229885057471264,0.000809716599190283,2610,74.1999969482422,2.6,30684,1.80530351811743,NA,NA,NA,NA,NA,NA,NA,0,99,7840,7776,7263,5533,5405,0,0,0.123820754716981,0.119751112347052,NA,6.26339826259162,NA,NA,575360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,60,21.6000003814697,5.90000009536743,43.9000015258789,72.0999984741211,61.7000007629395,50.7999992370605,50.5999984741211,48.0999984741211,32.4900016784668,49.7299995422363,54.5699996948242,67.9000015258789,NA,3.10081656526086,0,NA,NA,NA,NA,64493,NA,175,270,0.394647806606719,0.309462302600722,0,3.56065708613589,3.38898752641565,1.45728147657901
"ND",38077,"Richland",NA,-96.9482772478895,46.264617057923,0.436987235961048,1437,21.161449432373,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.000526643366687413,4.87353184853063e-05,0.000442257725689646,0.00344482720302256,0.00673978310152564,17998,75.9000015258789,2.7,36591,NA,NA,NA,NA,NA,NA,NA,NA,3597,10751,19659,20887,21008,20519,19865,0,0,0.19989224137931,0.113952679192763,NA,6.5510803350434,NA,NA,919680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,38.5,39.5999984741211,30.7000007629395,43.7000007629395,42.5999984741211,45,19.3999996185303,11.6000003814697,45.7000007629395,69.1999969482422,49.9000015258789,41,41.9000015258789,48.2000007629395,29.4400005340576,38.8800010681152,45.9099998474121,56.8800010681152,NA,4.00324609083663,0,NA,NA,NA,NA,56958,NA,2281,3134,0.514057654031635,0.485942345968365,0,3.58289568070806,5.67932089238173,1.65228579076683
"ND",38081,"Sargent",NA,-97.6305484460739,46.1077709573583,0.26136651968152,859,26.2357845306396,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.000414293112377007,0.000575175428505694,0.00134748189321206,0.000458085203847916,0.000522329589971272,4366,72.6999969482422,1.8,36041,2.71010909090909,NA,NA,NA,NA,NA,NA,NA,NA,5076,9202,9655,9298,8693,7616,0,0,0.154788011695906,0.099780701754386,NA,6.07878837527966,NA,NA,547200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9000015258789,51.7999992370605,41.5,21.2000007629395,35,39.2000007629395,43.5,18.8999996185303,6.90000009536743,52.5999984741211,76,64.5,49.2999992370605,48.5999984741211,49.7000007629395,33.7400016784668,46.8800010681152,50.9500007629395,60.6599998474121,NA,3.90273979495226,0,NA,NA,NA,NA,57024,NA,493,343,1,0,0.151835112700941,NA,2.18315531423775,0
"ND",38089,"Stark",NA,-102.654974725237,46.8107038850737,0.409188653878006,1338,69.0060272216797,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.000443066016836509,0.000129752173348904,0.000152959771580074,0.00225304824173882,0.00814083226579611,22636,73.0999984741211,4,32028,0.965866666666667,NA,NA,NA,NA,NA,NA,NA,0,2304,12504,13542,15340,15414,16137,0,0,0.113722517058378,0.0958702064896755,NA,6.3456363608286,NA,NA,867840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7999992370605,28.8999996185303,35.0999984741211,24.2999992370605,34.2999992370605,39.2000007629395,39.2999992370605,13,6.30000019073486,62.5999984741211,76.8000030517578,65.4000015258789,32.0999984741211,34.9000015258789,37.7000007629395,19.9099998474121,29.4300003051758,56.5499992370605,59.6199989318848,NA,5.10228118467209,0,NA,NA,NA,2.49387855907984,70684,28343,2860,3719,0.203723405850868,0.534135068474298,0.289051851839121,4.31930451449692,9.05447316267971,3.27734880322518
"ND",38093,"Stutsman",NA,-98.9588053454652,46.9792165512951,0.703716625303478,2221,54.9681129455566,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.00081383519837233,0.000297935731006597,0.000721868365180467,0.0027843710060252,0.00663507109004739,21908,73.5,2.6,32213,NA,NA,NA,NA,NA,NA,NA,NA,1007,5266,18189,24575,26100,23495,24158,0,0,0.0878133245382586,0.0827125328659071,NA,6.65157187358973,NA,NA,1460480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5999984741211,44.5999984741211,39,19.1000003814697,42.0999984741211,41.0999984741211,50.7000007629395,19.5,6.59999990463257,44.5999984741211,69.5999984741211,59.4000015258789,40.7999992370605,43.2000007629395,42.9000015258789,31.8199996948242,40.0299987792969,43.0900001525879,57.6599998474121,NA,3.15205585428625,0,NA,NA,NA,NA,51837,NA,3936,4176,0.223550755306345,0.325076546230441,0.121300671144681,4.50673536035281,11.2327087903516,5.55560480714923
"ND",38095,"Towner",NA,-99.2458665897123,48.6855805648742,0.329464877437258,1025,23.3533306121826,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.000600456346823586,0,0,0.000695410292072323,0.000890471950133571,2876,71.9000015258789,2.5,27205,5.26928,NA,NA,NA,NA,NA,NA,NA,NA,1450,8963,8327,8393,7200,6360,0,0,0.127514367816092,0.0976374156219865,NA,5.48063892334199,NA,NA,663680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2999992370605,55.5999984741211,34.9000015258789,28.6000003814697,40.9000015258789,39.9000015258789,50.5,17.2000007629395,9.10000038146973,45.2000007629395,73,54.2999992370605,49.2000007629395,51.7999992370605,47.7999992370605,29.7700004577637,45.5900001525879,47.7900009155273,67.3499984741211,NA,3.83031041740162,0,NA,NA,NA,NA,60000,NA,413,291,0,1,0,5,3.29238063887784,3.29238063887784
"ND",38097,"Traill",NA,-97.161799044329,47.4541383910257,0.266302944834005,862,20.0546035766602,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0.000245700245700246,0,0.000522411451259012,0.00106169635484251,0.00517177687476912,8477,76.5999984741211,3.2,35162,4.30125714285714,NA,NA,NA,NA,NA,NA,NA,4555,10241,12545,12210,12600,12300,11359,0,0,0.277838269454123,0.148843930635838,NA,6.08107670579767,NA,NA,553600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7000007629395,28.5,20.2999992370605,9.30000019073486,26.7999992370605,29.2000007629395,30.2000007629395,12.3000001907349,5.09999990463257,28.3999996185303,61.2999992370605,52.7999992370605,45.9000015258789,50.9000015258789,41.9000015258789,27.5200004577637,38.8899993896484,39.2900009155273,53.0299987792969,NA,3.71666907681319,0,NA,NA,NA,2.75133663366337,55577,20200,1029,975,0.41440951626491,0.58559048373509,0,5,2.1787373792601,0.626016605589306
"ND",38099,"Walsh",NA,-97.7215342427506,48.3693956752465,0.406728081887851,1282,94.4876861572266,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0.000104832791697243,4.81997397214055e-05,6.15346747892437e-05,0.00330938735975462,0.00224840363342027,12389,68,4,29847,3.87897142857143,NA,NA,NA,NA,NA,NA,NA,NA,16587,19491,19078,20047,20747,18859,0,0,0.259202602952603,0.121757995319813,NA,5.88610403145016,NA,NA,820480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9000015258789,55.2000007629395,49.2999992370605,33.7999992370605,46.4000015258789,41.7999992370605,52.5,30,15.8999996185303,50.7999992370605,73.6999969482422,70.3000030517578,64.1999969482422,65.5,59.2999992370605,42.0699996948242,44.9700012207031,49.810001373291,66.5800018310547,NA,4.20261498164955,0,NA,NA,NA,NA,50423,NA,1369,1264,0.0543307973634167,0.273206055277304,0.0543307973634167,2,3.988278738574,0.216686363974287
"ND",38101,"Ward",NA,-101.541867769651,48.2218000379501,0.644546381709481,2013,72.5054016113281,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.00236020964215057,0.00106313123417029,0.0213114754098361,0.0221957649459988,0.0250020267531415,58795,82.8000030517578,3.2,33095,1.19894094543414,NA,NA,NA,NA,NA,NA,NA,NA,1681,25281,28811,33597,31981,34782,0,0,0.113601684570312,0.0967624148003895,NA,6.41918026415097,NA,NA,1314560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,38.9000015258789,28.2000007629395,16.3999996185303,34.2999992370605,30.6000003814697,56.7000007629395,25,8.30000019073486,39.7000007629395,64.4000015258789,63.0999984741211,53.7000007629395,51,45.7999992370605,32.6399993896484,38.8400001525879,45.0499992370605,61.2900009155273,NA,3.33460862553033,0,NA,NA,NA,1.22809415028147,60211,49028,11758,13293,0.396542751633136,0.439638441123988,0.226046315391417,4.05570903488159,49.5312649835109,19.9003679289795
"ND",38103,"Wells",NA,-99.6610068414906,47.5875993785292,0.399694761353488,1271,38.7400512695312,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0.000254874474321397,0.00137201097608781,0.000713097218920846,5102,63.2000007629395,3.9,27798,NA,NA,NA,NA,NA,NA,NA,NA,14,1212,11814,12957,13285,11198,10417,0,0,0.122475961538462,0.0854360015467904,NA,6.12029741895095,NA,NA,827520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2000007629395,34.9000015258789,28.1000003814697,12.6999998092651,29.2999992370605,35,38.7000007629395,12.1999998092651,3.70000004768372,47.0999984741211,77.4000015258789,58.7999992370605,35.9000015258789,37.9000015258789,37.4000015258789,21.3299999237061,32.9199981689453,41.560001373291,55.2299995422363,NA,4.50733406674001,0,NA,NA,NA,NA,44953,NA,480,536,0,1,0.538816030706006,NA,1.20603551719103,0
"ND",38105,"Williams",NA,-103.480176633761,48.34367492207,0.674919363573005,2070,45.8821105957031,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0.00111234705228031,0.000490346307079375,0.000103621574011709,0.00121451343555488,0.00281275113849451,19761,76.8000030517578,5.8,33249,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,14234,17980,19553,16315,16442,0,0,0.0959821428571429,0.0892335126286249,NA,6.66121514986153,NA,NA,1368320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4000015258789,44.0999984741211,27.5,27.2000007629395,31.6000003814697,30.5,55.4000015258789,23.1000003814697,6.09999990463257,39.9000015258789,70.0999984741211,65.5999984741211,63.5,61.7999992370605,46.7999992370605,40.7000007629395,49.7000007629395,51.0200004577637,63.4099998474121,NA,4.00080564471622,0,NA,NA,NA,4.32472457084294,84397,19515,3045,3341,0.0867231664298734,0.439751798919984,0.473525034650143,2.87413500626301,12.2286805334176,9.35340585977845
"OH",39001,"Adams",0,-83.4719751540427,38.845668777592,0.157435585363554,584,42.6473236083984,0.456491711486716,0.320212765957447,20309,258.868481953814,35.5363890146881,147943,0.00517012162095623,0,0,0,0,0.481767391304348,0,0.0179759036144578,0.00352631344016426,0.00433079935498733,0.00131877406762673,0.0017563117453348,0.00304728546409807,27330,58.4000015258789,9.6,24708,1.81815384615385,NA,NA,NA,747012,913945,5257360,5715694,24005,26093,24755,22403,20381,21705,20499,0,0,0.0996492346938776,0.0492216117216117,NA,5.99146454710798,NA,NA,349440,NA,NA,0,0.456491711486716,0.320212765957447,20309,258.868481953814,147943,0.00517012162095623,0,1,54.2000007629395,54.5999984741211,53.7000007629395,54.5999984741211,51.5,52.2000007629395,48,0,51.0999984741211,54.0999984741211,51.5,50,50.2000007629395,47.2999992370605,48.7000007629395,46.4000015258789,44.7000007629395,46.2999992370605,46.5,49.4000015258789,45.5999984741211,45.7000007629395,34.5,54.0999984741211,49.5,44.7999992370605,41.7000007629395,45.5999984741211,41.0699996948242,40.8499984741211,39.4000015258789,57.4799995422363,1,8.61299835185019,0,NA,0,20204,NA,35240,NA,4143,3721,0.391556188023926,0.267561330840096,0.292167311358048,4.49262071042312,19.4561359477136,6.40129210800256
"OH",39003,"Allen",0,-84.1057449772789,40.7715255146173,0.112399842631501,404,21.3664798736572,0.449038717746989,0.558758314855876,19185,248.6,52.8634242582104,90221,0.0036486838676049,1,1,0,0,NA,0,0.0090166363290014,0.0203010714861557,0.026138084389452,0.0830814079032606,0.121919740396228,0.11886467728132,108473,76.0999984741211,4.8,35411,1.61902575447677,NA,NA,NA,607157,1049034,4769391,8117216,31314,40644,56580,68223,69419,73303,88183,0,0,0.530106707317073,0.24053263546798,5.99146454710798,6.94697599213542,NA,NA,259840,NA,NA,0,0.449038717746989,0.558758314855876,19185,248.6,90221,0.0036486838676049,1,1,53.5999984741211,57.4000015258789,59.4000015258789,61,50,50.5,54.4000015258789,0,54.7000007629395,58.5,56.7999992370605,56.2000007629395,55.9000015258789,53.2999992370605,55.2000007629395,54.4000015258789,42.9000015258789,53.0999984741211,48.2000007629395,55.9000015258789,44.7000007629395,29,31.2000007629395,52.2000007629395,49.0999984741211,41.2000007629395,37.4000015258789,42.9000015258789,34.8800010681152,29.7800006866455,34.4500007629395,48.8300018310547,0.800000011920929,7.20033796470146,0,NA,0,19115,2.16364306105535,46990,21718,16146,16442,0.33589916618714,0.513946238454425,0.182979821075821,4.30427445417991,43.6448438643576,17.93920208381
"OH",39005,"Ashland",0,-82.2706505437783,40.8460481162141,0.118046138371996,424,28.4736022949219,0.418069481948131,0.239376770538244,22951,402.187399241863,56.3928239779087,163684,0.000697137379634874,1,0,0,0,NA,0,0.00118542834997492,0.00138059853006862,0.00154440154440154,0.00549615500080826,0.00807265388496468,0.00748979092568547,52523,76,4.2,36428,2.26749611197512,NA,NA,NA,1201395,1596684,9230603,14121144,23883,22223,22975,24627,26867,29785,33040,0,0,0.273987676056338,0.158847980997625,NA,6.90775527898214,NA,NA,269440,NA,NA,0,0.418069481948131,0.239376770538244,22951,402.187399241863,163684,0.000697137379634874,1,0,NA,NA,61.2000007629395,59.4000015258789,51.7000007629395,38.9000015258789,66.5999984741211,0,51.5999984741211,55.7999992370605,53.9000015258789,54.9000015258789,54.5999984741211,54.7999992370605,56.2000007629395,55.5,49,55.2000007629395,53.4000015258789,59.9000015258789,48.5,39.9000015258789,26.8999996185303,51.7999992370605,57.4000015258789,47.5999984741211,40.5,43,29.6200008392334,26.5900001525879,30.2900009155273,53.7400016784668,11.1999998092651,5.61077717575347,0,NA,0,22935,1.2515793090688,47351,37833,6030,7207,0.453041043534567,0.455445023682677,0.338648947555143,3.24062786952776,21.9642975272588,5.75021620282404
"OH",39007,"Ashtabula",0,-80.7485229682144,41.7073156286945,0.198726077952331,702,41.8246955871582,0.444789041012292,0.322971336293904,31814,237.650625510781,39.3175989100137,192296,0.000785817564594204,1,1,0,0,NA,0,0.00464372482086293,0.00515676252955984,0.00394618050499461,0.0269959383938842,0.0316077408301534,0.035331093529858,102728,72.4000015258789,5.9,32318,1.31628315990034,NA,NA,NA,1178702,2324215,7560617,15378315,37139,43655,59547,65545,68361,68674,78695,0,0,0.423379957507082,0.222596818810512,NA,6.89770494312864,NA,NA,462720,NA,NA,0,0.444789041012292,0.322971336293904,31814,237.650625510781,192296,0.000785817564594204,1,1,18.8999996185303,22.2000007629395,19.6000003814697,18.7000007629395,15.3999996185303,12.5,14.6999998092651,0,22.3999996185303,25.2000007629395,24.1000003814697,25.2000007629395,25.2000007629395,27.3999996185303,29.7999992370605,26.2000007629395,14,27.5,25.7999992370605,42,26.7999992370605,10,23.7000007629395,40.2999992370605,48.2000007629395,43.9000015258789,43.7000007629395,44.2999992370605,38.7599983215332,35.310001373291,46.0800018310547,64.6399993896484,5,4.96482316510023,0,NA,0,31789,1.57202008971361,41003,26083,14531,14926,0.629323774548604,0.213396653536728,0.309416556508048,3.61599515696998,81.293161436938,47.5164133110644
"OH",39009,"Athens",0,-82.0451442946288,39.3336382870281,0.13758434094673,507,27.7732067108154,0.470329192149825,0.410079575596817,21364,233.104006740311,38.4466575568783,129531,0.0180677775697435,1,1,0,0,0.39023,0,0.0325227196230225,0.0267697798929209,0.025603257808777,0.0224088615205232,0.0238657731064076,0.0273947218061368,62223,74.5999984741211,4.9,28965,1.31059649122807,NA,NA,NA,748589,1040544,4980034,7414708,28411,35194,47798,50430,44175,46166,45839,0,0,0.091765873015873,0.0458803901437372,5.7037824746562,6.51025834052315,NA,NA,311680,NA,NA,0,0.470329192149825,0.410079575596817,21364,233.104006740311,129531,0.0180677775697435,1,1,38.5999984741211,38.5999984741211,41.0999984741211,39.5,35.5,36.4000015258789,30.2000007629395,0,31.2999992370605,38.7000007629395,37.0999984741211,34.7999992370605,24.5,34.2000007629395,36.7999992370605,28.3999996185303,19,34.9000015258789,25.2000007629395,40.7000007629395,36.4000015258789,17.8999996185303,28.7000007629395,46.0999984741211,57.5999984741211,50.5,41.9000015258789,45.2000007629395,39.6199989318848,35.560001373291,41.2299995422363,63.1199989318848,1,4.23343920061485,0,NA,0,20976,2.0406154208913,34617,16964,16108,21082,0.407298758836951,0.427006222022008,0.20888274706307,2.76312692328471,28.4041358084769,14.9250242751286
"OH",39011,"Auglaize",0,-84.2216584697082,40.5609370338239,0.110634392774999,401,21.5088367462158,0.408727173046201,0.6466472303207,17187,217.531855472159,48.2770553826685,77443,0.00372374469075464,1,1,0,0,NA,0,0.00304376029140262,0.00149016154705862,0.000963013161179869,0.00101031034661417,0.00235995794984017,0.00287275022307341,46611,76.5,4,39705,0.626985507246377,NA,NA,NA,546645,804990,3738720,6429025,25444,28100,31246,29527,28034,28037,30637,0,0,0.576171875,0.326668765743073,NA,6.68461172766793,NA,NA,254080,NA,NA,0,0.408727173046201,0.6466472303207,17187,217.531855472159,77443,0.00372374469075464,1,1,NA,NA,68.8000030517578,70.6999969482422,61.5999984741211,60.9000015258789,66.8000030517578,0,66.9000015258789,70,66,65.5999984741211,63.0999984741211,60.2000007629395,62.2999992370605,61.7999992370605,53,59.4000015258789,55.7999992370605,57.5,40.7999992370605,37.2000007629395,38.7000007629395,60.7999992370605,54.7999992370605,38.9000015258789,35.2000007629395,45.2999992370605,32.689998626709,27.9200000762939,35.9599990844727,52.0400009155273,2.29999995231628,7.1716571238286,0,NA,0,17123,2.82709333333333,53008,18750,6428,5737,0.278120127237295,0.542745890684659,0.2710944007559,4.3619065289091,32.8865233777599,13.5991367184913
"OH",39013,"Belmont",0,-80.9884771039073,40.0158230164271,0.147917234327243,537,40.095630645752,0.422562432731327,0.24243813015582,36398,243.712511676466,49.5957597884367,178859,0.0273916149238969,1,1,0,0,NA,0,0.0329103087072569,0.021772021503761,0.0252578074340578,0.0211327656734679,0.0363540569020021,0.0402556818181818,70226,72.3000030517578,5.6,27061,1.31311352731435,NA,NA,NA,1072401,1977415,8870648,16572733,49638,57413,76856,93193,94719,95614,87740,0,0,0.0898654916512059,0.0742924528301887,6.02344759296103,6.65929391968364,NA,NA,339200,NA,NA,0,0.422562432731327,0.24243813015582,36398,243.712511676466,178859,0.0273916149238969,1,1,44.7999992370605,45.9000015258789,47,45.4000015258789,44,22.2000007629395,50.9000015258789,0,46,50,48.5999984741211,47.2999992370605,45,46.7000007629395,44.5,42.0999984741211,33.2999992370605,45.4000015258789,34.9000015258789,46.4000015258789,45.7000007629395,26.8999996185303,37.2000007629395,55,67.1999969482422,61.7999992370605,60.9000015258789,62.5,58.3199996948242,49.6800003051758,56.7400016784668,74.4000015258789,19.7999992370605,4.69694641356702,0,NA,0,35401,0.764235252560932,43271,56620,6885,7295,0.651524414821887,0.245556082107165,0.293690184756804,3.91972433808576,22.0771590141016,9.05229983467443
"OH",39015,"Brown",0,-83.8679695085531,38.9343648450378,0.133253656939239,492,30.4920654296875,0.456356202823722,0.357881136950904,29958,289.927064557047,52.4393535065688,165632,0.0372521530142199,0,1,0,0,0.586702380952381,0,0.0671060320758392,0.0429689226824632,0.0350771790368796,0.0191101933546086,0.00919947972094123,0.00856263657851313,42285,64.9000015258789,5.4,33138,1.17224427480916,NA,NA,NA,1090551,1215710,8685635,9376576,32911,29899,24832,22621,20148,21638,22221,0,0,0.209075865580448,0.0945296257796258,NA,6.10924758276437,NA,NA,307840,NA,NA,0,0.456356202823722,0.357881136950904,29958,289.927064557047,165632,0.0372521530142199,1,1,51.5,54.7999992370605,54,54,55,55.2999992370605,52,0,56.2000007629395,57.7999992370605,57.5,56.5999984741211,56.7999992370605,55.9000015258789,57.9000015258789,58.7000007629395,55.7999992370605,61.0999984741211,59.0999984741211,63.4000015258789,56.7000007629395,49.0999984741211,37.4000015258789,61.9000015258789,57,50.7999992370605,48.5999984741211,56.5,46.1399993896484,43.2999992370605,44.2700004577637,64.1399993896484,1.70000004768372,15.3306433391089,0,NA,0,28842,0.833267587113741,44359,53235,5450,4731,0.365732288134906,0.531876268471277,0.326017723425322,3.86068242343228,17.5493101933038,9.52879676237721
"OH",39017,"Butler",0,-84.5754918336398,39.4386164354588,0.127401684950007,467,36.6499557495117,0.425032173158298,0.238512949039265,35840,531.50234375,91.5885472510037,207985,0.0203404017857143,1,1,0,0,0.708911111111111,0,0.0247544598115855,0.039816144785981,0.0498465683706309,0.0493839713183058,0.0526761756814009,0.0732675956863065,332807,76,3.2,43534,1.39475409836066,NA,NA,NA,1333592,1450912,19049044,21452774,42579,48597,70271,87025,114084,120249,147203,0,0,0.471403927813163,0.333241150442478,6.64639051484773,7.09837563859079,NA,NA,289280,NA,NA,0,0.425032173158298,0.238512949039265,35840,531.50234375,207985,0.0203404017857143,1,1,60.2000007629395,61.5,60.2000007629395,60.5,57.5,56.2000007629395,57,0,61.7999992370605,64.1999969482422,62,62.2999992370605,62.5999984741211,61.0999984741211,58.7999992370605,58.2999992370605,47.7000007629395,53.7000007629395,46.5999984741211,58.7999992370605,49.2000007629395,33.7999992370605,34.7999992370605,51.2000007629395,60,56.9000015258789,54,52.7999992370605,46.2200012207031,36.7999992370605,41.3300018310547,57.3699989318848,2.09999990463257,12.6749716562141,0,NA,0,35111,1.46550356859635,59136,40352,60440,63506,0.313180557105051,0.499411766237965,0.211671781389917,4.05362745380345,173.347035915572,67.5525549823517
"OH",39019,"Carroll",0,-81.0897206913971,40.5796130918186,0.109940102853501,395,25.9028873443604,0.373158254408635,0.152551878855861,15738,368.663553183378,35.789133773756,162117,0.00260515948659296,1,0,0,0,NA,0,0.00400248430060037,0.00796637812068749,0.014671327869792,0.00671949580610779,0.0053752254126786,0.00482036343459564,28836,71.5,5.4,34161,3.7792249047014,NA,NA,NA,769269,1434712,5802027,11939575,16416,17566,15761,15942,16057,17449,19039,0,0,0.124289772727273,0.0682332041343669,NA,6.74523634948436,NA,NA,247680,NA,NA,0,0.373158254408635,0.152551878855861,15738,368.663553183378,162117,0.00260515948659296,1,1,47.7999992370605,46.2000007629395,43.7000007629395,43.2000007629395,40.5999984741211,35,40.2000007629395,0,41.4000015258789,43,40.5999984741211,40.2000007629395,40.5,40,41.5999984741211,38.4000015258789,30.7999992370605,37.5,34.7000007629395,43,28,23.2000007629395,19,37.2999992370605,45.5999984741211,41,37.2000007629395,41,35.439998626709,30.4400005340576,36.3899993896484,58.0099983215332,4.80000019073486,9.04679485218596,0,NA,0,15697,0.494854054054054,45774,92500,3234,2725,0.426924209042721,0.406294014322964,0.206234356884744,3.72618531357827,15.4964591005656,9.90954906061215
"OH",39021,"Champaign",0,-83.7695718005596,40.1377602667125,0.117592884141998,429,22.3883647918701,0.424219442391972,0.234134319162046,22698,399.77138954974,62.0500352168056,146237,0.0347167151290863,1,0,0,0,NA,0,0.0458905242268894,0.0498982888596386,0.0424815899912899,0.0323374110393231,0.0229879146310105,0.0222460533206973,38890,75.4000015258789,3.8,40807,1.61260594396536,NA,NA,NA,979172,1507074,9074011,14501483,27817,26980,26351,25071,24103,25258,26793,0,0,0.391887990762125,0.226024346793349,6.68461172766793,6.62007320653036,NA,NA,269440,NA,NA,0,0.424219442391972,0.234134319162046,22698,399.77138954974,146237,0.0347167151290863,1,0,36.9000015258789,41.0999984741211,40.5999984741211,43.4000015258789,42.5,40.5999984741211,38.9000015258789,0,41.5,44.7999992370605,40.7999992370605,41.7999992370605,41.5,40.5999984741211,43.5999984741211,41.7000007629395,34.5,42.4000015258789,40.5,46.7999992370605,39.4000015258789,34.9000015258789,29.8999996185303,50.2999992370605,47.2999992370605,43.0999984741211,38.0999984741211,41.2999992370605,33.939998626709,30.5100002288818,33.2799987792969,56.0800018310547,1.39999997615814,9.46431688398682,0,NA,0,21910,1.42137956348646,50341,35417,5520,4775,0.685123160848898,0.314876839151102,0.0251706377543104,4.80320965666538,7.81645880714513,4.18968931545877
