"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"97159","*****","310M400US43140","Shelby, NC Micro Area"
"47558","*****","310M400US43180","Shelbyville, TN Micro Area"
"62627","*****","310M400US43220","Shelton, WA Micro Area"
"30012","*****","310M400US43260","Sheridan, WY Micro Area"
"128560","*****","310M400US43300","Sherman-Denison, TX Metro Area"
"108705","*****","310M400US43320","Show Low, AZ Micro Area"
"441339","*****","310M400US43340","Shreveport-Bossier City, LA Metro Area"
"48797","*****","310M400US43380","Sidney, OH Micro Area"
"126279","*****","310M400US43420","Sierra Vista-Douglas, AZ Metro Area"
"38729","*****","310M400US43460","Sikeston, MO Micro Area"
"28061","*****","310M400US43500","Silver City, NM Micro Area"
"168677","*****","310M400US43580","Sioux City, IA-NE-SD Metro Area"
"255438","*****","310M400US43620","Sioux Falls, SD Metro Area"
"17239","*****","310M400US43660","Snyder, TX Micro Area"
"64145","*****","310M400US43700","Somerset, KY Micro Area"
"74949","*****","310M400US43740","Somerset, PA Micro Area"
"53932","*****","310M400US43760","Sonora, CA Micro Area"
"320700","*****","310M400US43780","South Bend-Mishawaka, IN-MI Metro Area"
"329839","*****","310M400US43900","Spartanburg, SC Metro Area"
"25234","*****","310M400US43940","Spearfish, SD Micro Area"
"16313","*****","310M400US43980","Spencer, IA Micro Area"
"17056","*****","310M400US44020","Spirit Lake, IA Micro Area"
"555308","*****","310M400US44060","Spokane-Spokane Valley, WA Metro Area"
"210028","*****","310M400US44100","Springfield, IL Metro Area"
"630275","*****","310M400US44140","Springfield, MA Metro Area"
"458834","*****","310M400US44180","Springfield, MO Metro Area"
"135198","*****","310M400US44220","Springfield, OH Metro Area"
"49481","*****","310M400US44260","Starkville, MS Micro Area"
"161443","*****","310M400US44300","State College, PA Metro Area"
"74782","*****","310M400US44340","Statesboro, GA Micro Area"
"121079","*****","310M400US44420","Staunton-Waynesboro, VA Metro Area"
"24874","*****","310M400US44460","Steamboat Springs, CO Micro Area"
"41482","*****","310M400US44500","Stephenville, TX Micro Area"
"21689","*****","310M400US44540","Sterling, CO Micro Area"
"56396","*****","310M400US44580","Sterling, IL Micro Area"
"70599","*****","310M400US44620","Stevens Point, WI Micro Area"
"81512","*****","310M400US44660","Stillwater, OK Micro Area"
"732212","*****","310M400US44700","Stockton-Lodi, CA Metro Area"
"20260","*****","310M400US44740","Storm Lake, IA Micro Area"
"60897","*****","310M400US44780","Sturgis, MI Micro Area"
"36240","*****","310M400US44860","Sulphur Springs, TX Micro Area"
"24817","*****","310M400US44900","Summerville, GA Micro Area"
"40511","*****","310M400US44920","Summit Park, UT Micro Area"
"106995","*****","310M400US44940","Sumter, SC Metro Area"
"92325","*****","310M400US44980","Sunbury, PA Micro Area"
"31185","*****","310M400US45000","Susanville, CA Micro Area"
"14966","*****","310M400US45020","Sweetwater, TX Micro Area"
"654705","*****","310M400US45060","Syracuse, NY Metro Area"
"48599","*****","310M400US45140","Tahlequah, OK Micro Area"
"91420","*****","310M400US45180","Talladega-Sylacauga, AL Micro Area"
"380101","*****","310M400US45220","Tallahassee, FL Metro Area"
"3030047","*****","310M400US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area"
"32888","*****","310M400US45340","Taos, NM Micro Area"
"33231","*****","310M400US45380","Taylorville, IL Micro Area"
"170313","*****","310M400US45460","Terre Haute, IN Metro Area"
"150034","*****","310M400US45500","Texarkana, TX-AR Metro Area"
"25866","*****","310M400US45520","The Dalles, OR Micro Area"
"120999","*****","310M400US45540","The Villages, FL Metro Area"
